id,map_id,address,description,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,Custom Field:Education Sector,Custom Field:School Type,Custom Field:Area,Custom Field:Suburb,Custom Field:Nearest Six Secondary,Custom Field:Distance from Melbourne Connect
905591,2,"10 Morningside Boulevard, Cranbourne West, 3977",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Cranbourne West</div><div><strong>Distance from Melbourne Connect:</strong> 41.26 km</div>,,,,-38.09481,145.250168,0,Quarters Primary School,0,,1,0,Government,Primary,Southern Melbourne,Cranbourne West,No,41.26
905581,2,"34S Thoroughbred Drive, Clyde North, 3978",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Clyde North</div><div><strong>Distance from Melbourne Connect:</strong> 47.96 km</div>,,,,-38.114885,145.338275,0,Ramlegh Park Primary School,0,,1,0,Government,Primary,Southern Melbourne,Clyde North,No,47.96
905232,2,"14-36 Lesdon Avenue, Cranbourne, 3977",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Cranbourne</div><div><strong>Distance from Melbourne Connect:</strong> 42.05 km</div>,,,,-38.087362,145.276217,0,Rangebank Primary School,0,,1,0,Government,Primary,Southern Melbourne,Cranbourne,No,42.05
901737,2,"402 Corrigan Road, Keysborough, 3173",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Keysborough</div><div><strong>Distance from Melbourne Connect:</strong> 27.38 km</div>,,,,-37.989944,145.16293,0,Resurrection School,0,,1,0,Catholic,Primary,Southern Melbourne,Keysborough,No,27.38
905130,2,"63 Fordholm Road, Hampton Park, 3976",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Hampton Park</div><div><strong>Distance from Melbourne Connect:</strong> 36.82 km</div>,,,,-38.034654,145.260507,0,River Gum Primary School,0,,1,0,Government,Primary,Southern Melbourne,Hampton Park,No,36.82
905087,2,"25 Murray Road, Dandenong North, 3175",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Dandenong North</div><div><strong>Distance from Melbourne Connect:</strong> 27.11 km</div>,,,,-37.944112,145.213459,0,Rosewood Downs Primary School,0,,1,0,Government,Primary,Southern Melbourne,Dandenong North,No,27.11
902246,2,"434-442 Belgrave-Hallam Road, Narre Warren North, 3804",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Narre Warren North</div><div><strong>Distance from Melbourne Connect:</strong> 36.37 km</div>,,,,-37.973241,145.315888,0,Sidrah Gardens School,0,,1,0,Independent,Primary,Southern Melbourne,Narre Warren North,No,36.37
905120,2,"77-123 Jacksons Road, Noble Park North, 3174",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Noble Park North</div><div><strong>Distance from Melbourne Connect:</strong> 26.03 km</div>,,,,-37.949229,145.192882,0,Silverton Primary School,0,,1,0,Government,Primary,Southern Melbourne,Noble Park North,No,26.03
905235,2,"1-21 David Collins Drive, Endeavour Hills, 3802",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Endeavour Hills</div><div><strong>Distance from Melbourne Connect:</strong> 33.63 km</div>,,,,-37.988234,145.264412,0,Southern Cross Primary School,0,,1,0,Government,Primary,Southern Melbourne,Endeavour Hills,No,33.63
905538,2,"24 Erica Street, Springvale, 3171",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Springvale</div><div><strong>Distance from Melbourne Connect:</strong> 23.41 km</div>,,,,-37.958843,145.139507,0,Spring Parks Primary School,0,,1,0,Government,Primary,Southern Melbourne,Springvale,No,23.41
905164,2,"13-15 Sandown Road, Springvale, 3171",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Springvale</div><div><strong>Distance from Melbourne Connect:</strong> 23.53 km</div>,,,,-37.94935521,145.1543122,0,Springvale Park Special Developmental School,0,,1,0,Government,Special,Southern Melbourne,Springvale,No,23.53
905537,2,"32-52 Wareham Street, Springvale, 3171",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Springvale</div><div><strong>Distance from Melbourne Connect:</strong> 23.06 km</div>,,,,-37.939258,145.159045,0,Springvale Rise Primary School,0,,1,0,Government,Primary,Southern Melbourne,Springvale,No,23.06
901736,2,"Scott Street, Cranbourne, 3977",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Cranbourne</div><div><strong>Distance from Melbourne Connect:</strong> 44.28 km</div>,,,,-38.111642,145.278852,0,St Agatha's School,0,,1,0,Catholic,Primary,Southern Melbourne,Cranbourne,No,44.28
901530,2,"90 Buckley Street, Noble Park, 3174",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Noble Park</div><div><strong>Distance from Melbourne Connect:</strong> 26.41 km</div>,,,,-37.97171,145.172427,0,St Anthony's School,0,,1,0,Catholic,Primary,Southern Melbourne,Noble Park,No,26.41
902067,2,"25 Bayview Road, Officer, 3809",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Officer</div><div><strong>Distance from Melbourne Connect:</strong> 47.95 km</div>,,,,-38.054618,145.405667,0,St Brigid's School,0,,1,0,Catholic,Primary,Southern Melbourne,Officer,No,47.95
901956,2,"73 Ridgemont Drive, Berwick, 3806",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Berwick</div><div><strong>Distance from Melbourne Connect:</strong> 44.35 km</div>,,,,-38.06977499,145.3369472,0,St Catherine's Primary School,0,,1,0,Catholic,Primary,Southern Melbourne,Berwick,No,44.35
902095,2,"95 Majestic Drive, Officer, 3809",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Officer</div><div><strong>Distance from Melbourne Connect:</strong> 50.41 km</div>,,,,-38.06277462,145.4327127,0,St Clare's Primary School,0,,1,0,Catholic,Primary,Southern Melbourne,Officer,No,50.41
901762,2,"111 Bakers Road, Dandenong North, 3175",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Dandenong North</div><div><strong>Distance from Melbourne Connect:</strong> 26.24 km</div>,,,,-37.946321,145.198878,0,St Elizabeth's School,0,,1,0,Catholic,Primary,Southern Melbourne,Dandenong North,No,26.24
901766,2,"4 Beaconsfield Avenue, Beaconsfield, 3807",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Beaconsfield</div><div><strong>Distance from Melbourne Connect:</strong> 45.50 km</div>,,,,-38.052002,145.373106,0,St Francis Xavier College,0,,1,0,Catholic,Secondary,Southern Melbourne,Beaconsfield,No,45.50
902068,2,"122 Paterson Drive, Lynbrook, 3975",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Lynbrook</div><div><strong>Distance from Melbourne Connect:</strong> 38.31 km</div>,,,,-38.059012,145.252476,0,St Francis de Sales Catholic Primary School,0,,1,0,Catholic,Primary,Southern Melbourne,Lynbrook,No,38.31
901566,2,"71 Gladstone Road, Dandenong North, 3175",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Dandenong North</div><div><strong>Distance from Melbourne Connect:</strong> 28.49 km</div>,,,,-37.971329,145.205824,0,St Gerard's School,0,,1,0,Catholic,Primary,Southern Melbourne,Dandenong North,No,28.49
901015,2,"60 Nar Nar Goon Road, Nar Nar Goon, 3812",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Nar Nar Goon</div><div><strong>Distance from Melbourne Connect:</strong> 61.42 km</div>,,,,-38.07303246,145.5731875,0,St James School,0,,1,0,Catholic,Primary,Southern Melbourne,Nar Nar Goon,No,61.42
901416,2,"Station Street, Koo Wee Rup, 3981",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Koo Wee Rup</div><div><strong>Distance from Melbourne Connect:</strong> 63.53 km</div>,,,,-38.197464,145.485268,0,St John the Baptist's School,0,,1,0,Catholic,Primary,Southern Melbourne,Koo Wee Rup,No,63.53
901588,2,"5-11 Caroline Street, Dandenong, 3175",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Dandenong</div><div><strong>Distance from Melbourne Connect:</strong> 31.23 km</div>,,,,-37.990229,145.226256,0,St John's Regional College,0,,1,0,Catholic,Secondary,Southern Melbourne,Dandenong,No,31.23
901429,2,"33 St John's Avenue, Springvale, 3171",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Springvale</div><div><strong>Distance from Melbourne Connect:</strong> 23.59 km</div>,,,,-37.953229,145.150344,0,St Joseph's School,0,,1,0,Catholic,Primary,Southern Melbourne,Springvale,No,23.59
902260,2,"40 Wild Goose Way, Clyde North, 3978",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Clyde North</div><div><strong>Distance from Melbourne Connect:</strong> 49.27 km</div>,,,,-38.111297,145.364334,0,St Josephine Bakhita Catholic Primary School,0,,1,0,Catholic,Primary,Southern Melbourne,Clyde North,No,49.27
901918,2,"120 Hallam Road, Hampton Park, 3976",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Hampton Park</div><div><strong>Distance from Melbourne Connect:</strong> 37.61 km</div>,,,,-38.039316,145.2674,0,St Kevin's School,0,,1,0,Catholic,Primary,Southern Melbourne,Hampton Park,No,37.61
901316,2,"27-47 Gloucester Ave, Berwick, 3806",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Berwick</div><div><strong>Distance from Melbourne Connect:</strong> 42.53 km</div>,,,,-38.035346,145.346545,0,St Margaret’s Berwick Grammar,0,,1,0,Independent,Pri/Sec,Southern Melbourne,Berwick,No,42.53
900935,2,"20-24 New Street, Dandenong, 3175",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Dandenong</div><div><strong>Distance from Melbourne Connect:</strong> 30.92 km</div>,,,,-37.990671,145.220836,0,St Mary's School,0,,1,0,Catholic,Primary,Southern Melbourne,Dandenong,No,30.92
901624,2,"16 Scanlan Street, Berwick, 3806",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Berwick</div><div><strong>Distance from Melbourne Connect:</strong> 42.91 km</div>,,,,-38.033824,145.353572,0,St Michael's School,0,,1,0,Catholic,Primary,Southern Melbourne,Berwick,No,42.91
900386,2,"136 Princes Highway, Pakenham, 3810",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Pakenham</div><div><strong>Distance from Melbourne Connect:</strong> 53.84 km</div>,,,,-38.06938466,145.4745267,0,St Patrick's School,0,,1,0,Catholic,Primary,Southern Melbourne,Pakenham,No,53.84
901897,2,"76 Mossgiel Park Drive, Endeavour Hills, 3802",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Endeavour Hills</div><div><strong>Distance from Melbourne Connect:</strong> 32.13 km</div>,,,,-37.967529,145.262664,0,St Paul Apostle North School,0,,1,0,Catholic,Primary,Southern Melbourne,Endeavour Hills,No,32.13
901820,2,"9 William Hovell Drive, Endeavour Hills, 3802",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Endeavour Hills</div><div><strong>Distance from Melbourne Connect:</strong> 32.66 km</div>,,,,-37.980524,145.257929,0,St Paul Apostle South School,0,,1,0,Catholic,Primary,Southern Melbourne,Endeavour Hills,No,32.66
901920,2,"1005 Cranbourne-Frankston Road, Cranbourne, 3977",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Cranbourne</div><div><strong>Distance from Melbourne Connect:</strong> 42.82 km</div>,,,,-38.108411,145.256866,0,St Peter's College,0,,1,0,Catholic,Secondary,Southern Melbourne,Cranbourne,No,42.82
901926,2,"131 Endeavour Drive, Cranbourne, 3977",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Cranbourne</div><div><strong>Distance from Melbourne Connect:</strong> 40.69 km</div>,,,,-38.07727,145.267244,0,St Therese's School,0,,1,0,Catholic,Primary,Southern Melbourne,Cranbourne,No,40.69
901966,2,"1 Tynong Road, Tynong, 3813",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Tynong</div><div><strong>Distance from Melbourne Connect:</strong> 65.84 km</div>,,,,-38.08322193,145.6236872,0,St Thomas Aquinas College,0,,1,0,Independent,Pri/Sec,Southern Melbourne,Tynong,No,65.84
902090,2,"Enter via Mac Killop Way, Cranbourne East, 3977",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Cranbourne East</div><div><strong>Distance from Melbourne Connect:</strong> 46.81 km</div>,,,,-38.116173,145.317042,0,St Thomas the Apostle Catholic Primary School,0,,1,0,Catholic,Primary,Southern Melbourne,Cranbourne East,No,46.81
905463,2,"20 Sherwood Road, Narre Warren South, 3805",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Narre Warren South</div><div><strong>Distance from Melbourne Connect:</strong> 40.69 km</div>,,,,-38.06312,145.28692,0,Strathaird Primary School,0,,1,0,Government,Primary,Southern Melbourne,Narre Warren South,No,40.69
905294,2,"67-77 Thomas Mitchell Drive, Endeavour Hills, 3802",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Endeavour Hills</div><div><strong>Distance from Melbourne Connect:</strong> 33.78 km</div>,,,,-37.980562,145.27391,0,Thomas Mitchell Primary School,0,,1,0,Government,Primary,Southern Melbourne,Endeavour Hills,No,33.78
905479,2,"159-197 Parkhill Drive, Berwick, 3806",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Berwick</div><div><strong>Distance from Melbourne Connect:</strong> 39.53 km</div>,,,,-38.01557462,145.3226276,0,Timbarra P-9 College,0,,1,0,Government,Pri/Sec,Southern Melbourne,Berwick,No,39.53
901503,2,"Bayview Road, Tooradin, 3980",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Tooradin</div><div><strong>Distance from Melbourne Connect:</strong> 58.06 km</div>,,,,-38.207631,145.378493,0,Tooradin Primary School,0,,1,0,Government,Primary,Southern Melbourne,Tooradin,No,58.06
905598,2,"451 Hardys Road, Clyde North, 3978",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Clyde North</div><div><strong>Distance from Melbourne Connect:</strong> 50.37 km</div>,,,,-38.108902,145.384694,0,Topirum Primary School,0,,1,0,Government,Primary,Southern Melbourne,Clyde North,No,50.37
901993,2,"103-129 Oak Grove Drive, Narre Warren South, 3805",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Narre Warren South</div><div><strong>Distance from Melbourne Connect:</strong> 40.77 km</div>,,,,-38.055386,145.297985,0,Trinity Catholic Primary School,0,,1,0,Catholic,Primary,Southern Melbourne,Narre Warren South,No,40.77
905553,2,"89 Wheelers Park Drive, Cranbourne North, 3977",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Cranbourne North</div><div><strong>Distance from Melbourne Connect:</strong> 44.65 km</div>,,,,-38.0816,145.327335,0,Tulliallan Primary School,0,,1,0,Government,Primary,Southern Melbourne,Cranbourne North,No,44.65
905609,2,"60 Macumba Drive, Clyde North, 3978",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Clyde North</div><div><strong>Distance from Melbourne Connect:</strong> 46.35 km</div>,,,,-38.082509,145.353099,0,Turrun Primary School,0,,1,0,Government,Primary,Southern Melbourne,Clyde North,No,46.35
905055,2,"38-64 Wallarano Drive, Noble Park, 3174",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Noble Park</div><div><strong>Distance from Melbourne Connect:</strong> 26.96 km</div>,,,,-37.979621,145.170823,0,Wallarano Primary School,0,,1,0,Government,Primary,Southern Melbourne,Noble Park,No,26.96
905558,2,"25 Aayana Street, Clyde North, 3978",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Clyde North</div><div><strong>Distance from Melbourne Connect:</strong> 46.38 km</div>,,,,-38.108927,145.319813,0,Wilandra Rise Primary School,0,,1,0,Government,Primary,Southern Melbourne,Clyde North,No,46.38
904989,2,"89-105 Carlton Road, Dandenong, 3175",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Dandenong</div><div><strong>Distance from Melbourne Connect:</strong> 28.40 km</div>,,,,-37.960245,145.216358,0,Wooranna Park Primary School,0,,1,0,Government,Primary,Southern Melbourne,Dandenong,No,28.40
907724,2,"560 Soldiers Road, Clyde North, 3978",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Clyde North</div><div><strong>Distance from Melbourne Connect:</strong> 47.87 km</div>,,,,-38.091026,145.36665,0,Wulerrp Secondary College,0,,1,0,Government,Secondary,Southern Melbourne,Clyde North,No,47.87
904807,2,"27 Liege Avenue, Noble Park, 3174",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Southern Melbourne</div><div><strong>Suburb:</strong> Noble Park</div><div><strong>Distance from Melbourne Connect:</strong> 27.49 km</div>,,,,-37.970289,145.191525,0,Yarraman Oaks Primary School,0,,1,0,Government,Primary,Southern Melbourne,Noble Park,No,27.49
904220,2,"1 Doone Street, Aberfeldie, 3040",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Aberfeldie</div><div><strong>Distance from Melbourne Connect:</strong> 7.80 km</div>,,,,-37.756488,144.894774,0,Aberfeldie Primary School,0,,1,0,Government,Primary,Western Melbourne,Aberfeldie,No,7.80
901906,2,"201 Sayers Road, Truganina, 3029",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Truganina</div><div><strong>Distance from Melbourne Connect:</strong> 22.07 km</div>,,,,-37.85265,144.722023,0,Al-Taqwa College,0,,1,0,Independent,Pri/Sec,Western Melbourne,Truganina,No,22.07
905528,2,"86-100 Alamanda Boulevard, Point Cook, 3030",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Point Cook</div><div><strong>Distance from Melbourne Connect:</strong> 22.97 km</div>,,,,-37.908238,144.741329,0,Alamanda K-9 College,0,,1,0,Government,Pri/Sec,Western Melbourne,Point Cook,No,22.97
908857,2,"103A Grieve Parade, Altona, 3018",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Altona</div><div><strong>Distance from Melbourne Connect:</strong> 14.52 km</div>,,,,-37.861911,144.818639,0,Altona College,0,,1,0,Government,Pri/Sec,Western Melbourne,Altona,No,14.52
905287,2,"240 - 248 Victoria Street, Altona Meadows, 3028",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Altona Meadows</div><div><strong>Distance from Melbourne Connect:</strong> 18.47 km</div>,,,,-37.886773,144.784916,0,Altona Green Primary School,0,,1,0,Government,Primary,Western Melbourne,Altona Meadows,No,18.47
905172,2,"78-88 Alma Avenue, Altona Meadows, 3028",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Altona Meadows</div><div><strong>Distance from Melbourne Connect:</strong> 17.91 km</div>,,,,-37.868687,144.779729,0,Altona Meadows Primary School,0,,1,0,Government,Primary,Western Melbourne,Altona Meadows,No,17.91
904931,2,"51 Cresser Street, Altona North, 3025",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Altona North</div><div><strong>Distance from Melbourne Connect:</strong> 10.91 km</div>,,,,-37.836977,144.849169,0,Altona North Primary School,0,,1,0,Government,Primary,Western Melbourne,Altona North,No,10.91
903923,2,"109 Blyth Street, Altona, 3018",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Altona</div><div><strong>Distance from Melbourne Connect:</strong> 14.53 km</div>,,,,-37.867708,144.822742,0,Altona Primary School,0,,1,0,Government,Primary,Western Melbourne,Altona,No,14.53
901648,2,"4-14 Nolan Avenue, Brooklyn, 3012",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Brooklyn</div><div><strong>Distance from Melbourne Connect:</strong> 10.48 km</div>,,,,-37.820989,144.847959,0,Annunciation School,0,,1,0,Catholic,Primary,Western Melbourne,Brooklyn,No,10.48
905109,2,"1 Tasma Street, Ascot Vale, 3032",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Ascot Vale</div><div><strong>Distance from Melbourne Connect:</strong> 3.82 km</div>,,,,-37.776821,144.932355,0,Ascot Vale Heights School,0,,1,0,Government,Special,Western Melbourne,Ascot Vale,No,3.82
902608,2,"Bank Street, Ascot Vale, 3032",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Ascot Vale</div><div><strong>Distance from Melbourne Connect:</strong> 4.41 km</div>,,,,-37.774322,144.926119,0,Ascot Vale Primary School,0,,1,0,Government,Primary,Western Melbourne,Ascot Vale,No,4.41
904025,2,"8 Langs Rd, Ascot Vale, 3032",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Ascot Vale</div><div><strong>Distance from Melbourne Connect:</strong> 5.15 km</div>,,,,-37.78068,144.911125,0,Ascot Vale West Primary School,0,,1,0,Government,Primary,Western Melbourne,Ascot Vale,No,5.15
902253,2,"23-27 Blenheim Road, Newport, 3015",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Newport</div><div><strong>Distance from Melbourne Connect:</strong> 10.33 km</div>,,,,-37.8465,144.862472,0,Australian Islamic Centre College,0,,1,0,Independent,Primary,Western Melbourne,Newport,No,10.33
901625,2,"14-22 Vida Street, Aberfeldie, 3040",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Aberfeldie</div><div><strong>Distance from Melbourne Connect:</strong> 7.57 km</div>,,,,-37.756618,144.897964,0,Ave Maria College,0,,1,0,Catholic,Secondary,Western Melbourne,Aberfeldie,No,7.57
904812,2,"24 Wood Street, Avondale Heights, 3034",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Avondale Heights</div><div><strong>Distance from Melbourne Connect:</strong> 9.77 km</div>,,,,-37.767841,144.860851,0,Avondale Primary School,0,,1,0,Government,Primary,Western Melbourne,Avondale Heights,No,9.77
905315,2,"31 Sycamore Street, Hoppers Crossing, 3029",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Western Melbourne</div><div><strong>Suburb:</strong> Hoppers Crossing</div><div><strong>Distance from Melbourne Connect:</strong> 24.90 km</div>,,,,-37.859838,144.691019,0,Baden Powell P-9 College,0,,1,0,Government,Pri/Sec,Western Melbourne,Hoppers Crossing,No,24.90
